task id,run #,individual_tpot,ensemble_tpot_2000,ensemble_tpot_100,individual_random,ensemble_random_2000,ensemble_random_100
146820,20,0.999307188444743,0.9990132683909976,0.9992861941551898,0.9989712798118912,0.9989082969432316,0.9990972455492106
359968,5,0.901964183984346,0.9208959783353562,0.9347914034957356,0.9039457062888564,0.9316870185520024,0.9461356186890578
359975,6,0.9987396351575456,0.9993366500829188,0.9995356550580432,0.9991376451077943,0.9956218905472638,0.9986733001658376
359968,2,0.9206565443902276,0.9290449888126552,0.920136394785294,0.9220270973175142,0.9322814752433556,0.9280624840033356
168784,1,0.9609261122883026,0.9622493340073882,0.961682328408104,0.958782529575099,0.964975597935438,0.9656386946691948
359968,4,0.9328676755917732,0.9215482294272576,0.921845457772934,0.9093783799403892,0.927261618738596,0.909015100851229
168350,20,0.9676903892843576,0.9729796686871356,0.9715840586651692,0.9648702660742894,0.9706715444200372,0.971798767899318
190411,19,0.9120923574807068,0.8497712845407019,0.9157486930545182,0.914523431665422,0.9118978715459296,0.9192261015683348
359955,1,0.7166179337231969,0.7370857699805069,0.7490253411306044,0.7492690058479532,0.7391569200779727,0.7373294346978557
359968,3,0.9329089573064508,0.925990141926535,0.9248920483161188,0.9270263129649352,0.9372517936905028,0.9278973571446264
359958,18,0.9181857638888888,0.9278428819444444,0.9273003472222224,0.9444444444444444,0.9294704861111112,0.9493272569444444
146820,2,0.998005542492442,0.9977116224386966,0.998089519650655,0.9975016795431644,0.9967668794088008,0.997837588176016
146818,14,0.9400681285927188,0.949755162869917,0.9484777517564404,0.9303810943155204,0.948264849904194,0.9418777943368108
190137,13,0.9066447368421052,0.9038815789473684,0.8982894736842105,0.8930921052631579,0.8932236842105263,0.9089473684210526
359962,16,0.8246929541047189,0.803038138332256,0.832471450118509,0.8358112475759535,0.8301012712777418,0.8417797888386123
359955,8,0.7608430799220272,0.7833820662768031,0.7791179337231968,0.7815545808966862,0.7355019493177387,0.7937378167641325
190411,1,0.9107815222803088,0.9106687204381378,0.9107115073437888,0.9113144137415984,0.9106609410007468,0.9133604057754544
168350,4,0.9692759343980708,0.9707830280608452,0.9698395461377112,0.9700810940261284,0.9552578988224024,0.971142253125671
190392,3,0.9731012658227848,0.9778886725089256,0.9728172671210646,0.969368711457319,0.967472005842259,0.9728274099318404
168757,12,0.7536904761904762,0.7678571428571429,0.7883333333333333,0.7620238095238095,0.7464285714285714,0.7775000000000001
168350,17,0.9660676829570418,0.968074388491585,0.9675169702875452,0.9622483360034354,0.8970923414867789,0.9653327167324558
190392,19,0.9716812723141836,0.9777973872119442,0.9736591204154494,0.9624918857513792,0.9572683382018824,0.966265011359948
359975,16,0.98514096185738,0.9938308457711442,0.991641791044776,0.9688225538971807,0.9601990049751244,0.9934328358208956
359962,11,0.868476621417798,0.867313079077785,0.8718810601163542,0.8468433527257057,0.840034475328593,0.8489980607627666
146818,2,0.9712582499467746,0.9548648073238236,0.9780711092186504,0.9792420694060038,0.9676389184585904,0.9748775814349584
190137,14,0.9046710526315792,0.938157894736842,0.95,0.941282894736842,0.8880921052631578,0.9436842105263158
359972,8,0.9948373538011696,0.9944147478070176,0.9944566276803118,0.9917496649610136,0.9902914839181288,0.9958082054093568
359956,11,0.9428571428571428,0.7760563380281691,0.9482897384305836,0.9417505030181086,0.945774647887324,0.9496981891348087
190137,2,0.8978947368421053,0.922828947368421,0.919407894736842,0.9234210526315788,0.8998684210526315,0.930657894736842
359958,0,0.9293619791666669,0.9267578125,0.9233940972222222,0.9315321180555556,0.9330512152777778,0.9365234375
146820,1,0.9971447766207592,0.997900571044676,0.9970607994625462,0.9974596909640576,0.9969768223043332,0.9970817937520994
168757,17,0.8023809523809524,0.8048809523809524,0.8065476190476192,0.793452380952381,0.8189285714285715,0.821547619047619
146820,10,0.99391165602956,0.9810211622438696,0.99391165602956,0.9922741014444072,0.9693693315418206,0.9959481021162244
359955,9,0.7069931773879142,0.7551169590643274,0.7211257309941521,0.7632797270955165,0.7535331384015593,0.7411062378167641
359975,2,0.9907794361525704,0.9963515754560532,0.9942951907131012,0.9971475953565504,0.9884577114427862,0.9961525704809286
190137,16,0.9032236842105263,0.901842105263158,0.9032236842105263,0.9034210526315788,0.9038157894736842,0.9242105263157896
168757,11,0.795952380952381,0.8221428571428572,0.805595238095238,0.8142857142857143,0.7283333333333333,0.8126190476190476
146820,9,0.996787873698354,0.9971027880416528,0.9974596909640578,0.9967458851192476,0.9968298622774604,0.9971027880416526
359955,12,0.7412280701754386,0.7256335282651072,0.726364522417154,0.6667884990253412,0.7203947368421051,0.698830409356725
359968,9,0.9252140456906018,0.9235875461323164,0.9245452819128296,0.9163880150925948,0.9272120806809832,0.9122763563107358
168757,20,0.7922619047619046,0.813452380952381,0.8239285714285715,0.7342857142857143,0.7926190476190477,0.8253571428571428
146820,15,0.998257473967081,0.9984674168626134,0.9984464225730604,0.9982364796775276,0.9973337252267384,0.9961580450117568
190392,7,0.9758550389483932,0.974551687763713,0.9760933950016228,0.9709712755598832,0.9739126906848424,0.973932976306394
