task_id,seed,weighted_ensemble,individual
359974,0,0.6938775510204082,0.6846938775510204
190146,8,0.8294117647058824,0.8411764705882353
359959,1,0.5864406779661017,0.5864406779661017
359962,0,0.8696682464454977,0.8767772511848341
359957,5,0.9537037037037036,0.9398148148148148
168350,6,0.9056429232192414,0.9111933395004626
359968,6,0.967,0.961
359962,2,0.8530805687203792,0.8601895734597157
146820,7,0.9948347107438016,0.9907024793388428
359962,7,0.8578199052132701,0.8554502369668247
359959,2,0.4779661016949152,0.5050847457627119
168350,7,0.927844588344126,0.9296947271045328
359972,4,0.9609756097560976,0.9580487804878048
168350,5,0.9000925069380203,0.8963922294172063
359957,3,0.9861111111111112,0.976851851851852
359958,3,0.9143835616438356,0.910958904109589
190411,0,0.8457831325301205,0.8542168674698796
168350,3,0.906567992599445,0.9093432007400556
168757,3,0.79,0.79
359955,9,0.78,0.7933333333333333
146818,3,0.8333333333333334,0.8333333333333334
359972,0,0.9609756097560976,0.9609756097560976
168757,0,0.795,0.815
359956,4,0.8578199052132701,0.8530805687203792
168911,0,0.8207705192629816,0.8207705192629816
359965,1,0.9953125,0.9953125
168350,8,0.9222941720629048,0.9195189639222942
2073,7,0.6363636363636364,0.6127946127946128
190146,7,0.8411764705882353,0.8176470588235294
359972,3,0.9590243902439024,0.953170731707317
359965,4,0.996875,0.996875
146820,8,0.984504132231405,0.9824380165289256
359956,0,0.8625592417061612,0.8341232227488151
359958,7,0.9315068493150684,0.910958904109589
146820,6,0.987603305785124,0.984504132231405
359972,8,0.9580487804878048,0.9619512195121952
359962,1,0.8672985781990521,0.8601895734597157
168757,5,0.765,0.74
359957,1,0.976851851851852,0.9537037037037036
359968,2,0.964,0.958
146818,6,0.8913043478260869,0.8768115942028986
359974,3,0.6704081632653062,0.6693877551020408
359955,2,0.8066666666666666,0.7933333333333333
146818,7,0.8478260869565217,0.8478260869565217
359962,5,0.8625592417061612,0.8507109004739336
359956,6,0.8909952606635071,0.9004739336492891
168350,4,0.9232192414431082,0.9287696577243292
359959,7,0.5728813559322034,0.535593220338983
359965,3,0.990625,0.9890625
359972,5,0.9395121951219512,0.935609756097561
190146,6,0.8352941176470589,0.8470588235294118
359956,5,0.8578199052132701,0.8625592417061612
359968,3,0.97,0.959
168350,1,0.9176688251618872,0.913968547641073
190411,8,0.8710843373493976,0.8855421686746988
359955,8,0.8,0.7933333333333333
168784,3,0.794344473007712,0.8046272493573264
359964,6,0.9733542319749215,0.9702194357366772
359963,0,0.9545454545454546,0.9545454545454546
168784,4,0.8174807197943444,0.8200514138817481
359957,8,0.9675925925925926,0.9537037037037036
146820,4,0.9824380165289256,0.9865702479338844
168911,2,0.8291457286432161,0.8257956448911222
359959,6,0.5864406779661017,0.5423728813559322
359958,5,0.9178082191780822,0.9006849315068494
146818,2,0.9202898550724636,0.8985507246376812
168911,8,0.8458961474036851,0.8408710217755444
168757,7,0.765,0.755
190137,5,0.9428007889546351,0.9368836291913216
359975,0,0.9931372549019608,0.9941176470588236
359956,1,0.90521327014218,0.919431279620853
190146,0,0.8294117647058824,0.8176470588235294
168757,1,0.77,0.765
359964,2,0.962382445141066,0.9592476489028212
168784,1,0.7892030848329049,0.7866323907455013
359974,9,0.686734693877551,0.6846938775510204
2073,9,0.6127946127946128,0.6060606060606061
359974,4,0.7020408163265306,0.6877551020408164
190411,5,0.8626506024096385,0.8602409638554217
146820,0,0.981404958677686,0.9762396694214877
359968,7,0.961,0.958
168911,4,0.8408710217755444,0.8174204355108877
359965,7,0.9921875,0.9921875
359957,9,0.949074074074074,0.949074074074074
359971,2,0.9701492537313432,0.968340117593849
359962,3,0.8672985781990521,0.8744075829383886
359963,8,0.9437229437229436,0.9285714285714286
359974,7,0.7081632653061225,0.7112244897959183
359965,5,0.99375,0.99375
359974,5,0.6775510204081633,0.6663265306122449
168911,5,0.8358458961474037,0.8458961474036851
146818,5,0.8985507246376812,0.8985507246376812
168350,0,0.9222941720629048,0.9176688251618872
359965,6,0.9984375,0.996875
359957,6,0.9722222222222222,0.9537037037037036
359975,1,0.9941176470588236,0.9941176470588236
359959,3,0.6101694915254238,0.5796610169491525
146820,1,0.9907024793388428,0.9886363636363636
359958,4,0.9178082191780822,0.9383561643835616
359963,2,0.9653679653679652,0.9567099567099568
146818,0,0.855072463768116,0.8840579710144928
168911,6,0.8391959798994975,0.8391959798994975
359971,5,0.9728629579375848,0.973767526006332
359971,0,0.9701492537313432,0.9696969696969696
359964,8,0.9717868338557992,0.9702194357366772
359956,7,0.8625592417061612,0.8625592417061612
168784,5,0.8046272493573264,0.7789203084832905
190146,5,0.788235294117647,0.788235294117647
359968,1,0.956,0.949
359964,1,0.9592476489028212,0.9529780564263324
2073,3,0.6094276094276094,0.6296296296296297
359959,0,0.576271186440678,0.6
359963,6,0.9502164502164502,0.9523809523809524
359963,9,0.9415584415584416,0.948051948051948
146818,1,0.855072463768116,0.8115942028985508
359974,1,0.7214285714285714,0.7030612244897959
359959,8,0.5423728813559322,0.5491525423728814
359955,5,0.76,0.7466666666666667
190411,7,0.8662650602409638,0.8614457831325302
168784,7,0.8766066838046273,0.8251928020565553
359963,5,0.935064935064935,0.91991341991342
146820,2,0.987603305785124,0.987603305785124
2073,0,0.6296296296296297,0.622895622895623
359962,8,0.8838862559241706,0.8815165876777251
359955,1,0.78,0.78
359974,6,0.6846938775510204,0.6877551020408164
168911,7,0.8324958123953099,0.8123953098827471
359963,1,0.9307359307359307,0.935064935064935
359975,3,0.9980392156862744,0.9901960784313726
190146,4,0.8294117647058824,0.8235294117647058
359956,3,0.8720379146919431,0.8672985781990521
190146,1,0.8117647058823529,0.8058823529411765
359956,8,0.8909952606635071,0.8957345971563981
359957,7,0.9675925925925926,0.9537037037037036
359965,8,0.996875,0.996875
359964,4,0.9702194357366772,0.963949843260188
190137,9,0.9526627218934912,0.9388560157790928
190137,3,0.940828402366864,0.9447731755424064
359972,1,0.96,0.9580487804878048
168350,9,0.9204440333024976,0.9250693802035151
359955,4,0.78,0.78
190411,1,0.863855421686747,0.8686746987951808
359968,5,0.963,0.952
2073,2,0.5824915824915825,0.5521885521885522
359975,5,0.992156862745098,0.9931372549019608
359975,6,0.9950980392156864,0.9950980392156864
146820,3,0.9824380165289256,0.9824380165289256
359975,9,0.9941176470588236,0.9941176470588236
359975,8,0.992156862745098,0.9901960784313726
190146,3,0.8470588235294118,0.8705882352941177
359955,7,0.7933333333333333,0.8133333333333334
359971,6,0.9733152419719584,0.9706015377657168
359957,0,0.9722222222222222,0.9722222222222222
168911,3,0.8341708542713567,0.8291457286432161
359968,0,0.961,0.959
359955,0,0.7466666666666667,0.74
359959,5,0.5491525423728814,0.5457627118644067
359958,8,0.9006849315068494,0.9006849315068494
190411,9,0.8602409638554217,0.8530120481927711
2073,4,0.5757575757575758,0.5925925925925926
190137,2,0.9368836291913216,0.9368836291913216
190411,6,0.8722891566265061,0.8783132530120482
359959,9,0.5932203389830508,0.5694915254237288
359964,7,0.9670846394984326,0.963949843260188
146818,8,0.8623188405797102,0.8333333333333334
359971,3,0.9665309814563546,0.9656264133876076
359974,8,0.686734693877551,0.6673469387755102
359958,2,0.8972602739726028,0.8835616438356164
168911,1,0.8190954773869347,0.8257956448911222
168757,4,0.78,0.795
359965,0,0.9984375,0.996875
168784,8,0.8097686375321337,0.8251928020565553
168757,2,0.73,0.725
359968,4,0.966,0.958
146820,5,0.9886363636363636,0.9907024793388428
168757,9,0.76,0.7
359959,4,0.5423728813559322,0.5220338983050847
359958,9,0.9143835616438356,0.8972602739726028
359971,1,0.9728629579375848,0.971506105834464
146818,4,0.8695652173913043,0.8623188405797102
359975,2,0.9931372549019608,0.9931372549019608
359962,9,0.8696682464454977,0.8767772511848341
359975,4,0.9941176470588236,0.9941176470588236
190137,6,0.9428007889546351,0.9428007889546351
359965,9,0.9953125,0.9953125
359964,3,0.957680250783699,0.9529780564263324
190411,2,0.8518072289156626,0.8614457831325302
2073,8,0.5993265993265994,0.6060606060606061
168350,2,0.9213691026827012,0.9195189639222942
168757,8,0.775,0.75
190137,1,0.9447731755424064,0.9388560157790928
