task_id,seed,unweighted_ensemble,weighted_ensemble,individual
359965,8,0.9828125,0.9828125,0.996875
359964,4,0.9670846394984326,0.9686520376175548,0.963949843260188
359955,17,0.7666666666666667,0.7733333333333333,0.7533333333333333
190137,9,0.940828402366864,0.9526627218934912,0.9388560157790928
168757,20,0.76,0.795,0.78
190137,3,0.9447731755424064,0.9428007889546351,0.9368836291913216
359962,14,0.8625592417061612,0.8720379146919431,0.8649289099526066
359963,15,0.9264069264069263,0.9329004329004328,0.935064935064935
359972,1,0.9434146341463414,0.9639024390243902,0.9521951219512196
168350,9,0.818686401480111,0.9222941720629048,0.927844588344126
359955,4,0.7733333333333333,0.78,0.7533333333333333
359958,10,0.9246575342465754,0.9075342465753424,0.910958904109589
190411,1,0.8506024096385543,0.8698795180722891,0.8650602409638555
359968,5,0.91,0.96,0.954
359975,16,0.9941176470588236,0.9931372549019608,0.9911764705882352
359965,11,0.984375,0.99375,0.9125
359964,10,0.9686520376175548,0.9686520376175548,0.963949843260188
2073,2,0.5488215488215489,0.5791245791245792,0.5420875420875421
359975,6,0.996078431372549,0.996078431372549,0.9911764705882352
359953,0,0.9304347826086956,0.9217391304347826,0.9130434782608696
359968,14,0.918,0.965,0.958
190146,14,0.8,0.8176470588235294,0.8176470588235294
146820,3,0.9462809917355371,0.9824380165289256,0.9824380165289256
359963,16,0.9264069264069263,0.9393939393939394,0.9372294372294372
359964,17,0.9655172413793104,0.9592476489028212,0.9608150470219436
359962,10,0.8578199052132701,0.8601895734597157,0.8625592417061612
359968,10,0.928,0.965,0.953
359975,8,0.992156862745098,0.992156862745098,0.9901960784313726
190146,3,0.788235294117647,0.8411764705882353,0.8705882352941177
359955,7,0.7733333333333333,0.7733333333333333,0.7866666666666666
168784,12,0.7249357326478149,0.781491002570694,0.7763496143958869
359975,13,0.9911764705882352,0.992156862745098,0.9901960784313726
168757,15,0.78,0.78,0.725
359971,6,0.9538670284938942,0.973767526006332,0.973767526006332
359957,0,0.9722222222222222,0.976851851851852,0.9722222222222222
146818,20,0.8985507246376812,0.8985507246376812,0.9202898550724636
168911,3,0.8207705192629816,0.8257956448911222,0.8358458961474037
359959,14,0.5830508474576271,0.5830508474576271,0.5932203389830508
359968,0,0.929,0.97,0.959
359955,0,0.7666666666666667,0.74,0.7533333333333333
168757,16,0.76,0.755,0.7
359959,5,0.5627118644067797,0.535593220338983,0.576271186440678
359968,11,0.915,0.967,0.964
168757,18,0.765,0.765,0.78
2073,16,0.6464646464646465,0.6296296296296297,0.6262626262626263
359959,12,0.5694915254237288,0.5457627118644067,0.5389830508474577
359965,19,0.9828125,0.996875,0.996875
359958,8,0.9006849315068494,0.9075342465753424,0.9006849315068494
146818,13,0.8043478260869565,0.8043478260869565,0.8115942028985508
190411,9,0.8566265060240964,0.8530120481927711,0.8554216867469879
359959,18,0.5898305084745763,0.5525423728813559,0.535593220338983
2073,4,0.5589225589225589,0.5757575757575758,0.5757575757575758
359957,10,0.976851851851852,0.9675925925925926,0.9675925925925926
359974,13,0.6357142857142857,0.686734693877551,0.6816326530612244
190137,2,0.940828402366864,0.9368836291913216,0.9368836291913216
190411,6,0.8674698795180723,0.8722891566265061,0.8722891566265061
359959,9,0.5830508474576271,0.5796610169491525,0.559322033898305
190137,20,0.940828402366864,0.9546351084812624,0.9467455621301776
359962,19,0.8625592417061612,0.8672985781990521,0.8696682464454977
359965,18,0.9953125,0.9953125,0.996875
359964,7,0.9670846394984326,0.9686520376175548,0.9670846394984326
146818,8,0.8623188405797102,0.8478260869565217,0.855072463768116
146818,11,0.8768115942028986,0.8840579710144928,0.8695652173913043
359975,20,0.9931372549019608,0.9931372549019608,0.9941176470588236
168784,17,0.7455012853470437,0.8046272493573264,0.7994858611825193
168757,12,0.735,0.735,0.735
359959,16,0.5830508474576271,0.5728813559322034,0.5525423728813559
359958,15,0.934931506849315,0.9178082191780822,0.910958904109589
359958,2,0.9041095890410958,0.9041095890410958,0.910958904109589
359962,13,0.8507109004739336,0.8483412322274881,0.8507109004739336
190146,19,0.788235294117647,0.8647058823529412,0.8764705882352941
359972,15,0.937560975609756,0.9482926829268292,0.9492682926829268
168757,4,0.795,0.805,0.775
359965,0,0.9921875,0.9984375,0.9984375
168784,8,0.7840616966580977,0.8097686375321337,0.8174807197943444
168350,16,0.8390379278445883,0.9130434782608696,0.9167437557816835
168757,14,0.78,0.76,0.755
168757,2,0.75,0.74,0.765
359968,4,0.918,0.967,0.956
359955,13,0.76,0.8066666666666666,0.8
146820,5,0.9462809917355371,0.9907024793388428,0.9917355371900828
168757,9,0.755,0.77,0.7
359959,4,0.5525423728813559,0.5525423728813559,0.5525423728813559
359962,16,0.8459715639810427,0.8554502369668247,0.8625592417061612
359963,17,0.935064935064935,0.9372294372294372,0.935064935064935
359958,9,0.9315068493150684,0.910958904109589,0.9041095890410958
359971,1,0.9615558570782452,0.9701492537313432,0.9696969696969696
146818,4,0.855072463768116,0.8478260869565217,0.8913043478260869
146818,18,0.8333333333333334,0.8623188405797102,0.8333333333333334
2073,12,0.6161616161616161,0.6262626262626263,0.6296296296296297
359975,2,0.9931372549019608,0.9931372549019608,0.992156862745098
359962,9,0.8672985781990521,0.8696682464454977,0.8696682464454977
168784,13,0.7300771208226221,0.7892030848329049,0.7969151670951157
359975,4,0.992156862745098,0.9941176470588236,0.9941176470588236
359965,9,0.9734375,0.9953125,0.9921875
359964,3,0.9608150470219436,0.963949843260188,0.9561128526645768
190411,2,0.8493975903614458,0.8554216867469879,0.8590361445783132
2073,8,0.632996632996633,0.6127946127946128,0.622895622895623
168350,10,0.8251618871415356,0.906567992599445,0.906567992599445
168350,2,0.849213691026827,0.912118408880666,0.9213691026827012
2073,14,0.6397306397306397,0.6262626262626263,0.622895622895623
359958,13,0.9041095890410958,0.8938356164383562,0.9075342465753424
359958,14,0.8904109589041096,0.8938356164383562,0.910958904109589
168757,8,0.76,0.75,0.72
359957,12,0.976851851851852,0.976851851851852,0.9629629629629628
359959,15,0.5084745762711864,0.4745762711864407,0.4610169491525424
190137,1,0.9428007889546351,0.9388560157790928,0.9368836291913216
146818,17,0.8695652173913043,0.8768115942028986,0.8695652173913043
359956,16,0.8625592417061612,0.8672985781990521,0.8957345971563981
146820,14,0.9462809917355371,0.9896694214876032,0.9917355371900828
146820,10,0.9462809917355371,0.984504132231405,0.9886363636363636
359955,15,0.7533333333333333,0.7666666666666667,0.7666666666666667
359957,17,0.949074074074074,0.9537037037037036,0.9351851851851852
